time,cc,earfcn,pci,rsrp,pl,cfo,pci_neigh,rsrp_neigh,cfo_neigh,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,distance_km,speed_kmph,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached,proc_rmem,proc_rmem_kB,proc_vmem_kB,sys_mem,sys_load,thread_count,cpu_0,cpu_1,cpu_2,cpu_3
370396,0,368500,1,3.1,0,0.00000071,n/a,n/a,n/a,26,72,1.8,4135.265625,0,0,0,0,26,0,22135.265625,0,0,0,0,0,11,875188,1678528,58,19,18,91,77,78,99
371394,0,368500,1,3.2,0,0.0000034,n/a,n/a,n/a,27,72,1.8,3968.361572,0,0,0,0,26,0,22237.289062,0,0,0,0,0,11,875188,1678528,58,20,18,91,77,83,99
372392,0,368500,1,3.3,0,0.0000065,n/a,n/a,n/a,27,72,2,3914.702637,0,0,0,0,26,0,22087.542969,0,0,0,0,0,11,875188,1678528,58,21,18,91,81,81,99
373387,0,368500,1,3.1,0,0.00000076,n/a,n/a,n/a,26,70,1.8,5873.070312,0,0,0,0,26,0,33756.433594,0,0,0,0,0,11,875188,1678528,58,16,18,87,82,64,86
374381,0,368500,1,3.2,0,0.0000028,n/a,n/a,n/a,26,72,1.8,6726.915527,0,0,0,0,26,0,38664.046875,0,0,0,0,0,11,875188,1678528,58,14,18,83,74,57,98
375372,0,368500,1,3,0,-0.0000023,n/a,n/a,n/a,26,81,2,2106.870117,0,0,0,0,27,0,21770.992188,0,0,0,0,0,11,875188,1678528,58,9,18,66,78,45,79
376368,0,368500,1,3.1,0,0.0000026,n/a,n/a,n/a,27,inf,1.9,8821.082031,0,0,0,0,26,0,43961.164062,0,0,0,0,0,11,875188,1678528,58,20,18,88,89,66,87
377361,0,368500,1,3.1,0,-0.0000015,n/a,n/a,n/a,26,72,1.8,4884.450684,0,0,0,0,26,0,28074.179688,0,0,0,0,0,11,875188,1678528,58,19,18,93,89,60,99
378354,0,368500,1,2.9,0,0.0000026,n/a,n/a,n/a,27,72,2,8207.058594,0,0,0,0,27,0,41694.117188,0,0,0,0,0,11,875188,1678528,58,11,18,69,84,51,82
379347,0,368500,1,3.2,0,-0.00000076,n/a,n/a,n/a,27,72,1.8,4898.876465,0,0,0,0,26,0,25741.572266,0,0,0,0,0,11,875188,1678528,58,17,18,87,85,91,81
380345,0,368500,1,3.1,0,-0.00000051,n/a,n/a,n/a,27,70,2,4192.307617,0,0,0,0,26,0,23653.845703,0,0,0,0,0,11,875188,1678528,58,20,18,90,80,100,80
381340,0,368500,1,3,0,0.0000016,n/a,n/a,n/a,27,79,2,5114.369629,0,0,0,0,26,0,26873.900391,0,0,0,0,0,11,875188,1678528,58,17,18,80,78,88,74
382338,0,368500,1,3.4,0,0.0000019,n/a,n/a,n/a,26,72,1.8,4395.378906,0,0,0,0,26,0,25263.158203,0,0,0,0,0,11,875188,1678528,58,19,18,100,71,91,78
383336,0,368500,1,3.2,0,0.0000055,n/a,n/a,n/a,27,inf,1.8,4688.171875,0,0,0,0,26,0,26451.613281,0,0,0,0,0,11,875188,1678528,58,18,18,91,85,78,88
384334,0,368500,1,3,0,0.0000026,n/a,n/a,n/a,26,72,1.8,5133.433105,0,0,0,0,27,0,28593.703125,0,0,0,0,0,11,875188,1678528,58,17,18,88,87,68,89
385333,0,368500,1,3,0,0.000003,n/a,n/a,n/a,26,82,2,4955.137695,0,0,0,0,26,0,26523.878906,0,0,0,0,0,11,875188,1678528,58,16,18,97,73,88,69
386332,0,368500,1,3.6,0,-0.0000024,n/a,n/a,n/a,27,72,1.8,6702.290039,0,0,0,0,26,0,26671.755859,0,0,0,0,0,11,875188,1678528,58,14,18,76,84,66,83
387332,0,368500,1,3,0,0.0000064,n/a,n/a,n/a,27,72,1.8,5221.557129,0,0,0,0,26,0,29461.078125,0,0,0,0,0,11,875188,1678528,58,16,18,92,80,78,74
388330,0,368500,1,3.1,0,0.0000043,n/a,n/a,n/a,27,82,1.8,6044.750488,0,0,0,0,26,0,24055.078125,0,0,0,0,0,11,875188,1678528,58,15,18,79,75,89,78
389324,0,368500,1,3.1,0,-0.00000084,n/a,n/a,n/a,27,70,2,5842.545898,0,0,0,0,26,0,25675.041016,0,0,0,0,0,11,875188,1678528,58,15,18,74,74,93,68
390323,0,368500,1,3.1,0,0.0000014,n/a,n/a,n/a,26,70,2,6753.45166,0,0,0,0,26,0,36149.902344,0,0,0,0,0,11,875188,1678528,58,14,18,65,89,71,91
391321,0,368500,1,3.2,0,-0.0000008,n/a,n/a,n/a,26,72,1.6,4947.977051,0,0,0,0,26,0,26485.548828,0,0,0,0,0,11,875188,1678528,58,16,18,80,100,84,70
392319,0,368500,1,3.1,0,0.0000012,n/a,n/a,n/a,27,70,2,4212.560547,0,0,0,0,27,0,23033.816406,0,0,0,0,0,11,875188,1678528,58,19,18,84,99,75,80
393317,0,368500,1,3,0,-0.0000014,n/a,n/a,n/a,27,72,2,5607.717285,0,0,0,0,27,0,28488.746094,0,0,0,0,0,11,875188,1678528,58,16,18,94,93,66,75
394316,0,368500,1,3.3,0,0.0000000057,n/a,n/a,n/a,27,72,2,4354.556641,0,0,0,0,26,0,24569.289062,0,0,0,0,0,11,875188,1678528,58,18,18,94,91,72,73
395314,0,368500,1,3.5,0,0.0000003,n/a,n/a,n/a,26,72,1.4,5628.140625,0,0,0,0,26,0,30700.167969,0,0,0,0,0,11,875188,1678528,58,15,18,78,77,87,67
396312,0,368500,1,3.2,0,0.00000089,n/a,n/a,n/a,27,70,2,4157.330078,0,0,0,0,26,0,23456.496094,0,0,0,0,0,11,875188,1678528,58,22,18,79,81,90,100
397311,0,368500,1,3.3,0,0.00000035,n/a,n/a,n/a,26,79,2,4135.265625,0,0,0,0,26,0,23768.115234,0,0,0,0,0,11,875188,1678528,58,20,18,79,100,71,92
398309,0,368500,1,3,0,0.0000077,n/a,n/a,n/a,26,73,2,4976.744141,0,0,0,0,26,0,28604.650391,0,0,0,0,0,11,875188,1678528,58,16,18,76,93,75,91
399302,0,368500,1,3.2,0,0.0000017,n/a,n/a,n/a,27,72,1.8,4443.312012,0,0,0,0,26,0,25070.064453,0,0,0,0,0,11,875188,1678528,58,20,18,82,99,78,84
400300,0,368500,1,3.1,0,0.0000016,n/a,n/a,n/a,27,70,2,6273.381348,0,0,0,0,27,0,33208.632812,0,0,0,0,0,11,875188,1678528,58,14,18,70,65,93,72
401299,0,368500,1,3.1,0,-0.0000023,n/a,n/a,n/a,26,70,1.8,4729.281738,0,0,0,0,26,0,26994.474609,0,0,0,0,0,11,875188,1678528,58,18,18,90,92,71,68
402297,0,368500,1,3.2,0,0.0000037,n/a,n/a,n/a,27,70,1.6,4348.04541,0,0,0,0,26,0,24817.150391,0,0,0,0,0,11,875188,1678528,58,18,18,91,99,70,80
403292,0,368500,1,3.2,0,0.0000052,n/a,n/a,n/a,27,79,1.8,5738.562012,0,0,0,0,25,0,24601.306641,0,0,0,0,0,11,875188,1678528,58,16,18,85,100,76,87
404289,0,368500,1,3.2,0,0.000000028,n/a,n/a,n/a,27,72,2,4460.35791,0,0,0,0,26,0,23437.339844,0,0,0,0,0,11,875188,1678528,58,18,18,77,99,84,86
405287,0,368500,1,3.1,0,0.0000027,n/a,n/a,n/a,27,72,2,3954.648438,0,0,0,0,27,88,16000,0,0,0,0,0,11,875188,1678528,58,13,18,97,60,68,66
406283,0,368500,1,3,0,0.0000012,n/a,n/a,n/a,27,72,2,6265.868164,0,0,0,0,26,0,37959.28125,0,0,0,0,0,11,875188,1678528,58,20,18,87,89,93,77
407277,0,368500,1,3.7,0,0.00000012,n/a,n/a,n/a,27,70,2,6341.818359,0,0,0,0,28,0,36567.273438,0,0,0,0,0,11,875188,1678528,58,10,18,53,74,45,90
408269,0,368500,1,3,0,-0.00000098,n/a,n/a,n/a,27,72,1.4,9650.557617,0,0,0,0,25,0,43360.59375,0,0,0,0,0,11,875188,1678528,58,15,18,98,81,73,76
409267,0,368500,1,3.1,0,-0.0000001,n/a,n/a,n/a,27,70,2,5260.935059,0,0,0,0,26,0,27644.042969,0,0,0,0,0,11,875188,1678528,58,16,18,73,96,96,71
410265,0,368500,1,3.2,0,0.0000021,n/a,n/a,n/a,27,inf,1.8,4561.039062,0,0,0,0,26,0,14254.545898,0,0,0,0,0,11,875188,1678528,58,18,18,81,95,100,69
411263,0,368500,1,3,0,-0.0000012,n/a,n/a,n/a,27,79,1.8,4974.504395,0,0,0,0,26,0,21711.048828,0,0,0,0,0,11,875188,1678528,58,19,18,87,85,89,65
412261,0,368500,1,3.3,0,0.0000045,n/a,n/a,n/a,27,inf,1.8,2857.142822,0,0,0,0,27,0,12019.704102,0,0,0,0,0,11,875188,1678528,58,20,18,89,80,99,75
413259,0,368500,1,3.1,0,0.0000058,n/a,n/a,n/a,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,16,18,86,88,94,68
414257,0,368500,1,3.3,0,0.0000049,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,18,18,78,92,100,77
415255,0,368500,1,3.2,0,0.000002,n/a,n/a,n/a,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,21,18,92,89,84,75
416253,0,368500,1,3.2,0,-0.0000027,n/a,n/a,n/a,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,19,18,68,88,82,98
417250,0,368500,1,3.1,0,0.0000051,n/a,n/a,n/a,27,72,1.7,7241.283203,0,0,0,0,26,0,35403.066406,0,0,0,0,0,11,875188,1678528,58,20,18,68,88,98,83
418241,0,368500,1,3.2,0,0.0000025,n/a,n/a,n/a,27,72,1.8,2832.7229,0,0,0,0,27,0,11916.97168,0,0,0,0,0,11,875188,1678528,58,19,18,91,84,89,82
419235,0,368500,1,3.2,0,0.00000084,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,19,18,77,86,84,99
420234,0,368500,1,3.3,0,0.0000016,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,18,18,85,82,91,81
421229,0,368500,1,3.1,0,0.0000034,n/a,n/a,n/a,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,15,18,66,85,65,82
422227,0,368500,1,3.1,0,-0.0000017,n/a,n/a,n/a,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,17,18,100,74,73,89
423220,0,368500,1,3.4,0,0.0000014,n/a,n/a,n/a,27,72,1.7,8187.793457,0,0,0,0,26,0,41840.375,0,0,0,0,0,11,875188,1678528,58,17,18,100,89,79,73
424205,0,368500,1,3.3,0,0.0000024,n/a,n/a,n/a,26,69,2,801,0,0,0,0,27,0,8278.665039,0,0,0,0,0,11,875188,1678528,58,18,18,100,84,86,72
425204,0,368500,1,2.9,0,-0.0000028,n/a,n/a,n/a,27,82,2,9022.47168,0,0,0,0,26,0,47269.664062,0,0,0,0,0,11,875188,1678528,58,17,18,99,71,79,93
426202,0,368500,1,3.4,0,0.0000024,n/a,n/a,n/a,27,79,1.8,4500.64502,0,0,0,0,27,0,22080,0,0,0,0,0,11,875188,1678528,58,18,18,100,90,78,75
427191,0,368500,1,3.2,0,0.0000056,n/a,n/a,n/a,26,82,1.7,2043.795654,0,0,0,0,25,91,10063.260742,0,0,0,0,0,11,875188,1678528,58,19,18,99,92,71,82
428184,0,368500,1,3.2,0,0.0000038,n/a,n/a,n/a,27,inf,2,7522.562012,0,0,0,0,26,3,36949.054688,0,0,0,0,0,11,875188,1678528,58,18,18,94,77,82,76
429181,0,368500,1,3.1,0,0.0000019,n/a,n/a,n/a,0,72,0,0,0,0,0,0,26,88,10105.262695,0,0,0,0,0,11,875188,1678528,58,15,18,69,83,80,94
430180,0,368500,1,3.1,0,0.0000021,n/a,n/a,n/a,27,inf,1.9,9820.03418,0,0,0,0,27,0,52780.984375,0,0,0,0,0,11,875188,1678528,58,16,18,70,81,78,72
431179,0,368500,1,2.9,0,-0.0000044,n/a,n/a,n/a,27,72,2,9473.68457,0,0,0,0,26,0,48647.773438,0,0,0,0,0,11,875188,1678528,58,14,18,79,81,73,90
432172,0,368500,1,3.2,0,0.0000036,n/a,n/a,n/a,26,79,2,4306.918457,0,0,0,0,26,0,24583.648438,0,0,0,0,0,11,875188,1678528,58,19,18,74,83,87,96
433170,0,368500,1,3.3,0,0.0000029,n/a,n/a,n/a,26,69,2,868,0,0,0,0,27,0,8968.553711,0,0,0,0,0,11,875188,1678528,58,16,18,81,100,75,84
434161,0,368500,1,3.2,0,-0.00000031,n/a,n/a,n/a,28,inf,2,4317.646973,0,0,0,0,26,88,20552.941406,0,0,0,0,0,11,875188,1678528,58,17,18,72,100,77,85
435157,0,368500,1,3.1,0,0.0000032,n/a,n/a,n/a,27,72,1.8,6024.179688,0,0,0,0,26,88,31654.576172,0,0,0,0,0,11,875188,1678528,58,15,18,73,85,64,99
436156,0,368500,1,2.9,0,-0.00000057,n/a,n/a,n/a,27,inf,1.6,29525.773438,0,0,0,0,26,3,61655.375,0,0,0,0,0,11,875188,1678528,58,17,18,78,84,82,84
437154,0,368500,1,3,0,-0.0000014,n/a,n/a,n/a,26,72,2,696,0,0,0,0,26,0,15919.293945,0,0,0,0,0,11,875188,1678528,58,19,18,80,90,92,77
438152,0,368500,1,3.4,0,0.00000065,n/a,n/a,n/a,27,72,2,3972.665039,0,0,0,0,27,0,21029.613281,0,0,0,0,0,11,875188,1678528,58,20,18,72,97,91,88
439150,0,368500,1,3.3,0,0.0000016,n/a,n/a,n/a,0,72,0,0,0,0,0,0,24,88,3909.967773,0,0,0,0,0,11,875188,1678528,58,10,18,63,91,86,57
440148,0,368500,1,3,0,-0.00000077,n/a,n/a,n/a,26,73,1.9,7657.295898,0,0,0,0,26,0,39410.976562,0,0,0,0,0,11,875188,1678528,58,19,18,66,98,93,82
441147,0,368500,1,3.2,0,0.0000015,n/a,n/a,n/a,28,72,1.8,4005.457031,0,0,0,0,26,91,17222.373047,0,0,0,0,0,11,875188,1678528,58,18,18,70,100,86,91
442145,0,368500,1,3,0,0.00000035,n/a,n/a,n/a,26,70,2,3169.811279,0,0,0,0,27,0,28332.076172,0,0,0,0,0,11,875188,1678528,58,14,18,64,84,85,82
443144,0,368500,1,3,0,0.0000059,n/a,n/a,n/a,27,72,1.9,9077.719727,0,0,0,0,26,0,36324.699219,0,0,0,0,0,11,875188,1678528,58,16,18,83,84,71,87
444133,0,368500,1,3.2,0,0.0000044,n/a,n/a,n/a,27,inf,1.8,4584.856445,0,0,0,0,26,88,19216.710938,0,0,0,0,0,11,875188,1678528,58,20,18,86,91,98,81
445127,0,368500,1,3,0,0.00000098,n/a,n/a,n/a,27,69,1.8,6215.384766,0,0,0,0,26,0,39052.308594,0,0,0,0,0,11,875188,1678528,58,17,18,76,65,99,93
446110,0,368500,1,3.3,0,-0.00000094,n/a,n/a,n/a,28,72,2,2016.920532,0,0,0,0,26,88,9421.319336,0,0,0,0,0,11,875188,1678528,58,17,18,61,82,100,93
447105,0,368500,1,3.1,0,0.0000011,n/a,n/a,n/a,26,69,1.9,8305.433594,0,0,0,0,27,0,47635.828125,0,0,0,0,0,11,875188,1678528,58,17,18,75,74,92,80
448104,0,368500,1,3.2,0,0.0000038,n/a,n/a,n/a,28,inf,2,3425.904297,0,0,0,0,26,91,15598.599609,0,0,0,0,0,11,875188,1678528,58,21,18,80,86,99,90
449103,0,368500,1,2.9,0,0.000000055,n/a,n/a,n/a,27,inf,1.8,6720.616699,0,0,0,0,26,91,37919.074219,0,0,0,0,0,11,875188,1678528,58,14,18,88,71,77,84
450102,0,368500,1,3.5,0,0.0000026,n/a,n/a,n/a,26,69,1.8,8513.918945,0,0,0,0,26,0,54355.460938,0,0,0,0,0,11,875188,1678528,58,12,18,70,70,59,93
451100,0,368500,1,3,0,0.00000084,n/a,n/a,n/a,26,73,1.8,3082.327148,0,0,0,0,26,0,20118.550781,0,0,0,0,0,11,875188,1678528,58,21,18,71,99,86,90
452099,0,368500,1,3.5,0,0.0000009,n/a,n/a,n/a,27,79,2,6045.060547,0,0,0,0,26,0,34107.453125,0,0,0,0,0,11,875188,1678528,58,15,18,73,95,75,80
453088,0,368500,1,3.2,0,-0.0000002,n/a,n/a,n/a,27,72,2,2182.728516,0,0,0,0,26,0,15038.798828,0,0,0,0,0,11,875188,1678528,58,19,18,79,84,93,88
454086,0,368500,1,3.2,0,-0.00000062,n/a,n/a,n/a,27,inf,1.4,4682.666504,0,0,0,0,26,88,14634.666992,0,0,0,0,0,11,875188,1678528,58,20,18,65,95,92,90
455084,0,368500,1,3.1,0,0.0000014,n/a,n/a,n/a,27,72,2,5644.013184,0,0,0,0,26,0,31844.660156,0,0,0,0,0,11,875188,1678528,58,16,18,75,100,74,74
456083,0,368500,1,3,0,0.000000011,n/a,n/a,n/a,26,72,2,7277.353516,0,0,0,0,27,0,39552.164062,0,0,0,0,0,11,875188,1678528,58,18,18,78,91,97,69
457085,0,368500,1,3,0,0.0000024,n/a,n/a,n/a,28,72,2,2341.84668,0,0,0,0,26,88,13595.285156,0,0,0,0,0,11,875188,1678528,58,12,18,46,92,100,77
458079,0,368500,1,2.7,0,0.0000053,n/a,n/a,n/a,27,73,1.7,20357.976562,0,0,0,0,27,0,108077.820312,0,0,0,0,0,11,875188,1678528,58,10,18,56,45,88,80
459076,0,368500,1,3.1,0,0.0000062,n/a,n/a,n/a,27,70,2,2626.506104,0,0,0,0,26,0,12457.831055,0,0,0,0,0,11,875188,1678528,58,16,18,83,99,67,71
460075,0,368500,1,3.5,0,-0.00000011,n/a,n/a,n/a,27,69,1.9,12964.286133,0,0,0,0,26,0,62696.429688,0,0,0,0,0,11,875188,1678528,58,14,18,68,76,73,77
461068,0,368500,1,3.1,0,0.0000019,n/a,n/a,n/a,27,72,1.7,2708.074463,0,0,0,0,26,0,19602.484375,0,0,0,0,0,11,875188,1678528,58,16,18,89,100,80,63
462068,0,368500,1,3.1,0,0.000003,n/a,n/a,n/a,0,82,0,0,0,0,0,0,28,0,7661.97168,0,0,0,0,0,11,875188,1678528,58,15,18,84,99,65,79
463056,0,368500,1,3.4,0,-0.00000077,n/a,n/a,n/a,27,70,1.8,5329.286621,0,0,0,0,26,0,22336.875,0,0,0,0,0,11,875188,1678528,58,18,18,79,98,79,87
464055,0,368500,1,3.1,0,0.0000037,n/a,n/a,n/a,27,78,1.9,6204.081543,0,0,0,0,26,0,25248.5,0,0,0,0,0,11,875188,1678528,58,20,18,94,91,84,80
465053,0,368500,1,3.3,0,0.0000022,n/a,n/a,n/a,26,72,2,2888.050293,0,0,0,0,26,0,23054.087891,0,0,0,0,0,11,875188,1678528,58,20,18,93,91,73,82
466038,0,368500,1,3,0,0.0000027,n/a,n/a,n/a,28,79,1.8,4712.680664,0,0,0,0,26,0,20263.242188,0,0,0,0,0,11,875188,1678528,58,17,18,79,72,72,93
467037,0,368500,1,2.9,0,0.00000049,n/a,n/a,n/a,26,70,1.8,7962.790527,0,0,0,0,26,0,42623.253906,0,0,0,0,0,11,875188,1678528,58,13,18,68,76,69,91
468036,0,368500,1,3.5,0,-0.0000011,n/a,n/a,n/a,27,82,1.6,6006.96875,0,0,0,0,26,0,25644.599609,0,0,0,0,0,11,875188,1678528,58,15,18,84,88,74,71
469032,0,368500,1,3.1,0,0.0000041,n/a,n/a,n/a,27,70,2,7281.837402,0,0,0,0,26,88,29177.453125,0,0,0,0,0,11,875188,1678528,58,15,18,59,89,85,95
470031,0,368500,1,3.1,0,-0.0000015,n/a,n/a,n/a,27,67,1.8,6965.51709,0,0,0,0,27,0,45048.277344,0,0,0,0,0,11,875188,1678528,58,15,18,57,72,91,80
471020,0,368500,1,3.2,0,0.00000027,n/a,n/a,n/a,28,72,2,8270.422852,0,0,0,0,26,88,31752.113281,0,0,0,0,0,11,875188,1678528,58,11,18,47,92,70,95
472013,0,368500,1,3.1,0,-0.00000075,n/a,n/a,n/a,27,69,2,6158.536621,0,0,0,0,27,0,37768.292969,0,0,0,0,0,11,875188,1678528,58,17,18,68,100,80,88
473002,0,368500,1,3.1,0,-0.00000084,n/a,n/a,n/a,27,72,2,5972.602539,0,0,0,0,26,0,31383.5625,0,0,0,0,0,11,875188,1678528,58,14,18,91,57,82,74
473992,0,368500,1,3,0,0.0000012,n/a,n/a,n/a,27,72,1.8,4438.949219,0,0,0,0,26,0,28327.666016,0,0,0,0,0,11,875188,1678528,58,19,18,94,77,87,73
474977,0,368500,1,3.1,0,0.0000026,n/a,n/a,n/a,27,79,1.8,4720.430176,0,0,0,0,26,0,19784.945312,0,0,0,0,0,11,875188,1678528,58,20,18,94,100,71,81
475973,0,368500,1,3.1,0,0.0000075,n/a,n/a,n/a,27,70,1.8,5664.516113,0,0,0,0,27,0,22761.291016,0,0,0,0,0,11,875188,1678528,58,16,18,90,100,83,59
476969,0,368500,1,3.1,0,0.0000036,n/a,n/a,n/a,26,70,1.8,3902.438965,0,0,0,0,26,0,22857.142578,0,0,0,0,0,11,875188,1678528,58,20,18,82,99,92,78
477964,0,368500,1,3.4,0,0.00000056,n/a,n/a,n/a,26,inf,1.8,5172.205566,0,0,0,0,26,88,23154.078125,0,0,0,0,0,11,875188,1678528,58,17,18,81,100,87,79
478961,0,368500,1,3.3,0,-0.0000028,n/a,n/a,n/a,27,79,2,5062.40918,0,0,0,0,26,88,26600.871094,0,0,0,0,0,11,875188,1678528,58,18,18,83,98,81,78
479957,0,368500,1,3.1,0,0.0000061,n/a,n/a,n/a,27,79,2,4851.182129,0,0,0,0,26,88,27371.349609,0,0,0,0,0,11,875188,1678528,58,20,18,92,100,89,67
480947,0,368500,1,3.2,0,0.0000046,n/a,n/a,n/a,27,72,2,6055.555664,0,0,0,0,26,88,26611.111328,0,0,0,0,0,11,875188,1678528,58,15,18,86,100,78,64
481943,0,368500,1,3.1,0,-0.00000039,n/a,n/a,n/a,26,72,1.6,6861.723633,0,0,0,0,26,88,29498.998047,0,0,0,0,0,11,875188,1678528,58,14,18,55,100,97,75
482939,0,368500,1,3,0,0.0000035,n/a,n/a,n/a,27,inf,2,5308.97998,0,0,0,0,26,0,29954.337891,0,0,0,0,0,11,875188,1678528,58,17,18,72,100,86,84
483922,0,368500,1,3.3,0,-0.00000011,n/a,n/a,n/a,26,72,2,2943.589844,0,0,0,0,27,0,18092.308594,0,0,0,0,0,11,875188,1678528,58,20,18,77,99,82,93
484889,0,368500,1,3.6,0,0.0000024,n/a,n/a,n/a,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,15,18,65,100,81,94
485888,0,368500,1,3.3,0,-0.0000021,n/a,n/a,n/a,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,12,18,90,100,77,49
486881,0,368500,1,3.1,0,0.00000044,n/a,n/a,n/a,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,17,18,73,96,78,85
487879,0,368500,1,3.3,0,0.000002,n/a,n/a,n/a,0,inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,14,18,68,89,64,77
488881,0,368500,1,3.1,0,-0.000001,n/a,n/a,n/a,26,79,2,714,0,0,0,0,27,0,9128.072266,0,0,0,0,0,11,875188,1678528,58,17,18,67,85,97,79
489863,0,368500,1,3.2,0,0.0000023,n/a,n/a,n/a,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,20,18,100,80,93,77
490861,0,368500,1,3.3,0,0.0000056,n/a,n/a,n/a,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,20,18,98,93,90,68
491860,0,368500,1,3.1,0,0.0000044,n/a,n/a,n/a,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,17,18,93,78,66,80
492858,0,368500,1,3.2,0,0.0000025,n/a,n/a,n/a,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,875188,1678528,58,19,18,86,92,77,86
493855,0,368500,1,3.2,0,-0.0000033,n/a,n/a,n/a,26,72,1.8,7475.982422,0,0,0,0,26,0,42969.433594,0,0,0,0,0,11,875188,1678528,58,12,18,52,99,72,96
494854,0,368500,1,3.1,0,0.0000036,n/a,n/a,n/a,26,inf,1.6,4768.802246,0,0,0,0,26,0,25526.462891,0,0,0,0,0,11,875188,1678528,58,18,18,84,100,87,78
495852,0,368500,1,3.1,0,0.0000032,n/a,n/a,n/a,26,72,2,824,0,0,0,0,27,0,10531.34375,0,0,0,0,0,11,875188,1678528,58,16,18,87,97,82,66
496850,0,368500,1,3.2,0,0.0000014,n/a,n/a,n/a,27,72,2,4577.427734,0,0,0,0,26,0,24052.494141,0,0,0,0,0,11,875188,1678528,58,19,18,82,100,92,74
497848,0,368500,1,3.1,0,0.000003,n/a,n/a,n/a,27,72,2,4831.024902,0,0,0,0,26,0,27257.617188,0,0,0,0,0,11,875188,1678528,58,17,18,89,99,76,71
498846,0,368500,1,3.2,0,0.0000002,n/a,n/a,n/a,27,inf,1.8,5077.146973,0,0,0,0,26,0,28646.289062,0,0,0,0,0,11,875188,1678528,58,18,18,84,100,81,71
499844,0,368500,1,3.1,0,0.0000018,n/a,n/a,n/a,27,70,2,4306.172852,0,0,0,0,27,0,17422.222656,0,0,0,0,0,11,875188,1678528,58,19,18,81,100,92,81
500842,0,368500,1,3.2,0,0.00000078,n/a,n/a,n/a,26,inf,2,4947.977051,0,0,0,0,26,0,28439.306641,0,0,0,0,0,11,875188,1678528,58,17,18,73,94,74,76
501841,0,368500,1,3,0,-0.00000056,n/a,n/a,n/a,27,72,2,5942.078125,0,0,0,0,26,0,33526.40625,0,0,0,0,0,11,875188,1678528,58,16,18,100,69,81,73
502836,0,368500,1,3.2,0,0.0000045,n/a,n/a,n/a,26,72,1.6,7981.352051,0,0,0,0,26,0,45874.125,0,0,0,0,0,11,875188,1678528,58,12,18,95,62,77,47
503830,0,368500,1,3.1,0,-0.0000043,n/a,n/a,n/a,26,72,2,4458.333496,0,0,0,0,26,0,25625,0,0,0,0,0,11,875188,1678528,58,18,18,99,92,75,76
504828,0,368500,1,3.2,0,0.0000052,n/a,n/a,n/a,27,70,2,4376.411621,0,0,0,0,26,0,24692.597656,0,0,0,0,0,11,875188,1678528,58,20,18,82,83,90,84
505826,0,368500,1,3.2,0,0.0000059,n/a,n/a,n/a,27,70,2,3927.927979,0,0,0,0,26,0,22162.162109,0,0,0,0,0,11,875188,1678528,58,21,18,86,89,87,87
506823,0,368500,1,3.3,0,0.000003,n/a,n/a,n/a,27,inf,1.8,4207.479004,0,0,0,0,26,0,22108.564453,0,0,0,0,0,11,875188,1678528,58,20,18,83,90,81,90
507822,0,368500,1,3,0,-0.0000037,n/a,n/a,n/a,27,70,1.8,4939.521973,0,0,0,0,26,0,15437.412109,0,0,0,0,0,11,875188,1678528,58,17,18,81,93,72,84
508820,0,368500,1,3.1,0,-0.000003,n/a,n/a,n/a,27,72,1.6,6223.82666,0,0,0,0,27,0,31985.558594,0,0,0,0,0,11,875188,1678528,58,14,18,100,75,84,64
509818,0,368500,1,3.2,0,0.0000057,n/a,n/a,n/a,26,inf,1.8,9727.272461,0,0,0,0,26,0,39704.546875,0,0,0,0,0,11,875188,1678528,58,12,18,90,83,73,96
510813,0,368500,1,2.1,0,0.0000048,n/a,n/a,n/a,27,82,1.8,16148.148438,0,0,0,0,26,0,91111.109375,0,0,0,0,0,11,875188,1678528,58,8.7,18,72,88,64,93
