CELL_GLOBAL_ID,DATETIME,RRU.PrbUsedDl,targetTput,DRB.UEThpDl,x,y,RF.serving.RSRP,RF.serving.RSRQ,RF.serving.RSSINR,rsrp_nb0,rsrq_nb0,rssinr_nb0,rsrp_nb1,rsrq_nb1,rssinr_nb1,rsrp_nb2,rsrq_nb2,rssinr_nb2,rsrp_nb3,rsrq_nb3,rssinr_nb3,rsrp_nb4,rsrq_nb4,rssinr_nb4
1005,38:09.1,91,0.75,0.072759939,1008,140.8,-88.80138837,-10.79378464,33.42739908,-94.67589813,-10.79943525,27.55288932,-86.79669013,-10.79305558,35.43209732,-92.85406071,-10.79682504,29.37472675,-95.88773712,-10.80188585,26.34105034,-98.64248861,-10.81078849,23.58629885
1003,28:09.1,273,0.1,0.013537033,-594,-981,-147.2209816,-70.79318314,-9.992194098,-147.4979036,-70.79327337,-10.26911617,-149.2256798,-70.79398699,-11.99689234,-152.373051,-70.79629977,-15.14426352,-154.9194796,-70.7998746,-17.69069214,-155.1001895,-70.80021681,-17.87140209
1009,33:09.1,136,0.1,0.005576967,-1485,-855,-148.0823889,-70.79348379,-10.8536015,-150.0870872,-70.7944639,-12.85829973,-150.859427,-70.79497977,-13.63063952,-152.55511,-70.79649178,-15.32632252,-152.7378394,-70.79669275,-15.5090519,-155.9615969,-70.80205843,-18.73280949
1003,33:09.1,45,0.1,0.00221768,-415,-1365,-147.2490195,-70.79319201,-10.02023209,-145.2443213,-70.79268201,-8.015533856,-153.1235293,-70.79714571,-15.89474185,-153.3010198,-70.79736804,-16.07223235,-154.9250414,-70.79988492,-17.69625391,-155.2841624,-70.80058011,-18.05537498
1005,43:09.1,91,0.75,0.072752215,1008,140.6,-88.80493864,-10.79378625,33.42384881,-94.6794484,-10.79944148,27.54933905,-86.80024041,-10.7930566,35.42854705,-92.85171434,-10.79682233,29.37707312,-95.88750118,-10.8018853,26.34128627,-98.64334956,-10.81079224,23.58543789
1001,23:09.1,30,0.75,0.027343964,5,-262.4,-84.12134101,-10.7924839,38.10744644,-89.99585077,-10.7944088,32.23293668,-82.11664278,-10.79223566,40.11214468,-94.41220526,-10.79898656,27.8165822,-94.59708471,-10.79929829,27.63170274,-94.68998024,-10.79945999,27.53880721
1009,38:09.1,136,0.1,0.008503917,-1593,-877,-146.1587029,-70.79288576,-8.929915433,-148.1634011,-70.79351525,-10.93461367,-152.0726149,-70.79599999,-14.84382743,-152.6179926,-70.79655999,-15.38920512,-153.0422874,-70.79704693,-15.81349994,-154.0379109,-70.79839461,-16.80912343
1009,43:09.1,45,0.1,0.001104792,-1421,-964,-150.3798278,-70.79464872,-13.15104033,-148.3751295,-70.7936003,-11.14634209,-152.8457359,-70.79681544,-15.61694849,-153.4232974,-70.79752658,-16.19450995,-155.6833827,-70.80142334,-18.45459528,-156.2543375,-70.80277197,-19.02555008
1001,28:09.1,30,0.25,0.026532725,30.31723569,-297.4473785,-85.25213015,-10.79268357,36.9766573,-91.12663991,-10.79518069,31.10214754,-83.24743192,-10.79236152,38.98135554,-94.10619391,-10.79849883,28.12259355,-94.24143724,-10.79871016,27.98735021,-94.81916802,-10.79969069,27.40961943
1001,33:09.1,30,0.25,0.026532624,30.31661387,-297.4523397,-85.25227155,-10.7926836,36.97651591,-91.1267813,-10.7951808,31.10200615,-83.24757331,-10.79236154,38.98121414,-94.1061417,-10.79849875,28.12264575,-94.2414277,-10.79871015,27.98735975,-94.81914857,-10.79969065,27.40963888
1001,38:09.1,30,0.75,0.027348707,5,-262.2,-84.11473016,-10.79248288,38.1140573,-89.98923991,-10.79440485,32.23954754,-82.11003192,-10.79223502,40.11875553,-94.41419901,-10.79898985,27.81458844,-94.59774532,-10.79929942,27.63104213,-94.69062687,-10.79946113,27.53816058
1001,43:09.1,30,0.75,0.032618588,112.2,-2,-76.76977524,-10.79193602,45.45901221,-82.644285,-10.79229033,39.58450246,-74.765077,-10.79189034,47.46371045,-94.89357019,-10.79982669,27.33521726,-94.91690808,-10.79986983,27.31187937,-96.51666184,-10.80345344,25.71212562
1009,48:09.1,136,0.1,0.008503917,-1593,-877,-146.1587029,-70.79288576,-8.929915433,-148.1634011,-70.79351525,-10.93461367,-152.0726149,-70.79599999,-14.84382743,-152.6179926,-70.79655999,-15.38920512,-153.0422874,-70.79704693,-15.81349994,-154.0379109,-70.79839461,-16.80912343
1013,53:09.1,73,0.3,0.3,2161,-1009,-87.83066174,-10.79338968,34.39812571,-89.83535998,-10.79431463,32.39342748,-95.70986973,-10.80148207,26.51891772,-96.67956439,-10.80389777,25.54922306,-97.14455829,-10.80526142,25.08422917,-99.97482313,-10.81758153,22.25396432
1001,48:09.1,30,0.75,0.027353454,5,-262,-84.10811428,-10.79248186,38.12067318,-89.98262403,-10.7944009,32.24616342,-82.10341604,-10.79223438,40.12537142,-94.41619233,-10.79899314,27.81259513,-94.59840628,-10.79930056,27.63038117,-94.69127385,-10.79946227,27.53751361
1002,28:09.1,91,0.75,0.033896472,-993,-873,-116.77718,-40.79305001,15.45160741,-114.7724818,-40.7925925,17.45630565,-122.6516898,-40.79659695,9.577097651,-123.7908062,-40.79803081,8.437981222,-124.6835033,-40.7994486,7.545284115,-125.5319465,-40.80109434,6.696840942
1001,53:09.1,30,0.75,0.027358204,5,-261.8,-84.10149336,-10.79248084,38.12729409,-89.97600311,-10.79439696,32.25278434,-82.09679512,-10.79223373,40.13199233,-94.4181852,-10.79899644,27.81060226,-94.59906759,-10.7993017,27.62971986,-94.69192117,-10.79946341,27.53686629
1010,33:09.1,273,0.1,0.022850433,-1269,-1344,-144.8015886,-70.79259774,-7.57280119,-146.8062869,-70.79305833,-9.577499428,-150.7779321,-70.79492091,-13.54914468,-152.6807966,-70.7966291,-15.45200918,-152.8330111,-70.79680081,-15.60422368,-154.9749387,-70.79997812,-17.74615128
1009,53:09.1,52,0.1,0.1,-1593,-877,-116.1587029,-40.79288576,16.07008457,-118.1634011,-40.79351525,14.06538633,-122.0726149,-40.79599999,10.15617257,-122.6179926,-40.79655999,9.610794885,-123.0422874,-40.79704693,9.18650006,-124.0379109,-40.79839461,8.190876573
1003,38:09.1,45,0.1,0.076248917,-512,-913,-118.2297171,-40.79354144,13.99907039,-116.2250188,-40.79290228,16.00376862,-119.3639854,-40.79405733,12.86480208,-124.1042268,-40.79849581,8.124560629,-125.3744723,-40.80076415,6.85431516,-126.1315517,-40.80246683,6.097235786
1003,43:09.1,45,0.1,0.08134495,-415,-1365,-117.2490195,-40.79319201,14.97976791,-115.2443213,-40.79268201,16.98446614,-123.1235293,-40.79714571,9.10525815,-123.3010198,-40.79736804,8.927767649,-124.9250414,-40.79988492,7.303746091,-125.2841624,-40.80058011,6.944625017
1001,58:09.1,30,0.75,0.032673922,111.2,-2,-76.69265668,-10.79193385,45.53613077,-82.56716644,-10.79228192,39.66162101,-74.68795844,-10.79188897,47.54082901,-94.90115614,-10.79984069,27.32763131,-94.92445341,-10.79988383,27.30433404,-96.509811,-10.80343512,25.71897645
1005,48:09.1,91,0.75,0.072690518,1008,139,-88.83329809,-10.79379918,33.39548936,-94.70780785,-10.79949142,27.52097961,-86.82859985,-10.79306474,35.4001876,-92.83292201,-10.79680071,29.39586545,-95.8856253,-10.80188096,26.34316215,-98.65023747,-10.8108223,23.57854999
1013,58:09.1,45,0.3,0.166295618,2256.5,-1001,-91.33110237,-10.79534299,30.89768509,-97.20561212,-10.80545153,25.02317533,-89.32640413,-10.794038,32.90238332,-99.21376056,-10.81344957,23.0150269,-99.65916809,-10.81578,22.56961936,-102.218213,-10.83492163,20.01057442
1013,03:09.1,73,0.3,0.3,2160.5,-1009,-87.82226279,-10.79338664,34.40652466,-89.82696103,-10.7943098,32.40182642,-95.70147079,-10.80146341,26.52731667,-96.67663777,-10.80388964,25.55214968,-97.14192891,-10.8052533,25.08685854,-99.973453,-10.81757343,22.25533445
1002,33:09.1,58,0.1,0.1,-1010,-1024,-117.7378034,-40.79335632,14.49098402,-119.7425017,-40.79426171,12.48628578,-119.9560424,-40.79438511,12.27274502,-122.5711586,-40.79650909,9.657628845,-123.1446579,-40.7971717,9.084129521,-125.6170114,-40.80127774,6.611776022
1002,38:09.1,50,0.1,0.1,-570,-841,-115.5031222,-40.7927354,16.72566526,-117.5078204,-40.79327671,14.72096702,-117.8386946,-40.7933926,14.39009282,-123.3823302,-40.79747297,8.846457265,-123.5875695,-40.79774671,8.641217963,-123.8670476,-40.79814086,8.361739902
1003,48:09.1,45,0.1,0.08134495,-415,-1365,-117.2490195,-40.79319201,14.97976791,-115.2443213,-40.79268201,16.98446614,-123.1235293,-40.79714571,9.10525815,-123.3010198,-40.79736804,8.927767649,-124.9250414,-40.79988492,7.303746091,-125.2841624,-40.80058011,6.944625017
1009,58:09.1,45,0.1,0.079705831,-1622,-1334,-117.5636379,-40.79329565,14.66514958,-115.5589396,-40.79274733,16.66984781,-121.4404221,-40.79543295,10.7883654,-123.4381476,-40.79754614,8.790639819,-126.6365596,-40.80377885,5.592227895,-128.2416066,-40.80911862,3.987180829
1002,43:09.1,91,0.75,0.03384137,-993,-874.2,-116.80322,-40.79305745,15.4255675,-114.7985217,-40.79259719,17.43026574,-122.6777297,-40.7966257,9.551057747,-123.7778992,-40.79801237,8.450888236,-124.6803771,-40.79944311,7.548410387,-125.5293752,-40.80108885,6.699412253
1001,03:09.1,30,0.25,0.026531812,30.31163926,-297.4920292,-85.25340261,-10.79268383,36.97538484,-91.12791237,-10.79518167,31.10087508,-83.24870438,-10.79236168,38.98008308,-94.10572403,-10.79849811,28.12306342,-94.24135135,-10.79871003,27.9874361,-94.81899297,-10.79969037,27.40979448
1013,08:09.1,45,0.3,0.166352067,2256.3,-1004,-91.32060448,-10.79533446,30.90818297,-97.19511424,-10.80541865,25.03367322,-89.31590624,-10.79403263,32.91288121,-99.21788135,-10.81347006,23.01090611,-99.65117669,-10.81573606,22.57761076,-102.2267679,-10.83500621,20.00201956
1010,38:09.1,48,0.1,0.1,-1269,-1344,-114.8015886,-40.79259774,17.42719881,-116.8062869,-40.79305833,15.42250057,-120.7779321,-40.79492091,11.45085532,-122.6807966,-40.7966291,9.547990816,-122.8330111,-40.79680081,9.39577632,-124.9749387,-40.79997812,7.253848719
1001,08:09.1,30,0.75,0.032707357,110.6,-2,-76.64605753,-10.79193255,45.58272992,-82.52056728,-10.79227691,39.70822017,-74.64135929,-10.79188815,47.58742816,-94.90570641,-10.7998491,27.32308104,-94.92897935,-10.79989224,27.29980811,-96.5056988,-10.80342413,25.72308865
1001,13:09.1,30,0.75,0.027391555,5,-260.4,-84.05500535,-10.79247372,38.1737821,-89.92951511,-10.79436945,32.29927234,-82.05030711,-10.79222925,40.17848034,-94.43212286,-10.79901951,27.79666459,-94.60370656,-10.7993097,27.62508089,-94.69646206,-10.7994714,27.53232539
1009,03:09.1,45,0.1,0.065244493,-1421,-964,-120.3798278,-40.79464872,11.84895967,-118.3751295,-40.7936003,13.85365791,-122.8457359,-40.79681544,9.383051509,-123.4232974,-40.79752658,8.805490052,-125.6833827,-40.80142334,6.545404721,-126.2543375,-40.80277197,5.974449916
1003,53:09.1,45,0.1,0.076248917,-512,-913,-118.2297171,-40.79354144,13.99907039,-116.2250188,-40.79290228,16.00376862,-119.3639854,-40.79405733,12.86480208,-124.1042268,-40.79849581,8.124560629,-125.3744723,-40.80076415,6.85431516,-126.1315517,-40.80246683,6.097235786
1013,13:09.1,45,0.3,0.166318505,2256.2,-1001,-91.32684604,-10.79533953,30.90194142,-97.20135579,-10.80543819,25.02743166,-89.3221478,-10.79403582,32.90663965,-99.21209454,-10.8134413,23.01669291,-99.6576645,-10.81577173,22.57112295,-102.217379,-10.83491339,20.01140847
1009,08:09.1,45,0.1,0.065244493,-1421,-964,-120.3798278,-40.79464872,11.84895967,-118.3751295,-40.7936003,13.85365791,-122.8457359,-40.79681544,9.383051509,-123.4232974,-40.79752658,8.805490052,-125.6833827,-40.80142334,6.545404721,-126.2543375,-40.80277197,5.974449916
1009,13:09.1,52,0.1,0.1,-1593,-877,-116.1587029,-40.79288576,16.07008457,-118.1634011,-40.79351525,14.06538633,-122.0726149,-40.79599999,10.15617257,-122.6179926,-40.79655999,9.610794885,-123.0422874,-40.79704693,9.18650006,-124.0379109,-40.79839461,8.190876573
1013,18:09.1,45,0.3,0.166367356,2256.1,-1004,-91.31776124,-10.79533216,30.91102621,-97.192271,-10.80540976,25.03651645,-89.31306301,-10.79403117,32.91572445,-99.21677191,-10.81346454,23.01201554,-99.65017261,-10.81573054,22.57861484,-102.226213,-10.83500072,20.00257443
1003,58:09.1,56,0.1,0.1,-594,-981,-117.2209816,-40.79318314,15.0078059,-117.4979036,-40.79327337,14.73088383,-119.2256798,-40.79398699,13.00310766,-122.373051,-40.79629977,9.855736481,-124.9194796,-40.7998746,7.309307859,-125.1001895,-40.80021681,7.128597908
1001,18:09.1,30,0.75,0.032740972,110,-2,-76.59920917,-10.79193126,45.62957828,-82.47371893,-10.79227193,39.75506852,-74.59451094,-10.79188734,47.63427652,-94.91025569,-10.79985751,27.31853176,-94.93350433,-10.79990065,27.29528313,-96.50158532,-10.80341315,25.72720213
1002,48:09.1,50,0.1,0.1,-570,-841,-115.5031222,-40.7927354,16.72566526,-117.5078204,-40.79327671,14.72096702,-117.8386946,-40.7933926,14.39009282,-123.3823302,-40.79747297,8.846457265,-123.5875695,-40.79774671,8.641217963,-123.8670476,-40.79814086,8.361739902
1003,03:09.1,45,0.1,0.08134495,-415,-1365,-117.2490195,-40.79319201,14.97976791,-115.2443213,-40.79268201,16.98446614,-123.1235293,-40.79714571,9.10525815,-123.3010198,-40.79736804,8.927767649,-124.9250414,-40.79988492,7.303746091,-125.2841624,-40.80058011,6.944625017
1005,53:09.1,91,0.75,0.072652041,1008,138,-88.85098425,-10.79380728,33.3778032,-94.72549401,-10.79952273,27.50329344,-86.84628602,-10.79306985,35.38250144,-92.82115745,-10.79678723,29.40763,-95.88446338,-10.80187827,26.34432407,-98.65454263,-10.81084111,23.57424482
1002,53:09.1,91,0.75,0.033804709,-993,-875,-116.8205477,-40.79306243,15.40823979,-114.8158494,-40.79260032,17.41293803,-122.6950574,-40.79664494,9.533730039,-123.7692841,-40.79800009,8.459503347,-124.6783005,-40.79943947,7.550486958,-125.5276674,-40.80108521,6.701120019
1009,18:09.1,52,0.1,0.1,-1593,-877,-116.1587029,-40.79288576,16.07008457,-118.1634011,-40.79351525,14.06538633,-122.0726149,-40.79599999,10.15617257,-122.6179926,-40.79655999,9.610794885,-123.0422874,-40.79704693,9.18650006,-124.0379109,-40.79839461,8.190876573
1009,23:09.1,45,0.1,0.065244493,-1421,-964,-120.3798278,-40.79464872,11.84895967,-118.3751295,-40.7936003,13.85365791,-122.8457359,-40.79681544,9.383051509,-123.4232974,-40.79752658,8.805490052,-125.6833827,-40.80142334,6.545404721,-126.2543375,-40.80277197,5.974449916
1004,43:09.1,83,0.25,0.05,1415.37209,-613.9184346,-96.97294769,-10.80474113,25.25583977,-96.48038616,-10.80335674,25.74840129,-91.09843793,-10.79515889,31.13034952,-89.09373969,-10.79392193,33.13504776,-103.201644,-10.84580917,19.02714343,-103.9305062,-10.85560395,18.29828121
1003,08:09.1,56,0.1,0.1,-594,-981,-117.2209816,-40.79318314,15.0078059,-117.4979036,-40.79327337,14.73088383,-119.2256798,-40.79398699,13.00310766,-122.373051,-40.79629977,9.855736481,-124.9194796,-40.7998746,7.309307859,-125.1001895,-40.80021681,7.128597908
1001,23:09.1,30,0.75,0.027410694,5,-259.6,-84.02832885,-10.79246967,38.20045861,-89.9028386,-10.7943538,32.32594885,-82.02363061,-10.7922267,40.20515685,-94.44007751,-10.79903271,27.78870995,-94.60636509,-10.79931429,27.62242236,-94.69906443,-10.79947599,27.52972302
1009,28:09.1,45,0.1,0.079705831,-1622,-1334,-117.5636379,-40.79329565,14.66514958,-115.5589396,-40.79274733,16.66984781,-121.4404221,-40.79543295,10.7883654,-123.4381476,-40.79754614,8.790639819,-126.6365596,-40.80377885,5.592227895,-128.2416066,-40.80911862,3.987180829
1013,23:09.1,73,0.3,0.3,2159.8,-1009,-87.81049117,-10.79338238,34.41829629,-89.81518941,-10.79430304,32.41359805,-95.68969916,-10.80143731,26.53908829,-96.67253904,-10.80387826,25.55624842,-97.13824678,-10.80524192,25.09054067,-99.97153496,-10.81756209,22.2572525
1009,33:09.1,59,0.1,0.1,-1485,-855,-118.0823889,-40.79348379,14.1463985,-120.0870872,-40.7944639,12.14170027,-120.859427,-40.79497977,11.36936048,-122.55511,-40.79649178,9.673677476,-122.7378394,-40.79669275,9.490948102,-125.9615969,-40.80205843,6.26719051
1003,13:09.1,45,0.1,0.076248917,-512,-913,-118.2297171,-40.79354144,13.99907039,-116.2250188,-40.79290228,16.00376862,-119.3639854,-40.79405733,12.86480208,-124.1042268,-40.79849581,8.124560629,-125.3744723,-40.80076415,6.85431516,-126.1315517,-40.80246683,6.097235786
1009,38:09.1,59,0.1,0.1,-1485,-855,-118.0823889,-40.79348379,14.1463985,-120.0870872,-40.7944639,12.14170027,-120.859427,-40.79497977,11.36936048,-122.55511,-40.79649178,9.673677476,-122.7378394,-40.79669275,9.490948102,-125.9615969,-40.80205843,6.26719051
1004,48:09.1,83,0.25,0.05,1415.363766,-613.9128923,-96.97281679,-10.80474074,25.25597066,-96.48052234,-10.8033571,25.74826511,-91.09830704,-10.79515879,31.13048042,-89.0936088,-10.79392187,33.13517865,-103.2016498,-10.84580925,19.02713763,-103.9304486,-10.8556031,18.2983389
1002,58:09.1,58,0.1,0.1,-1010,-1024,-117.7378034,-40.79335632,14.49098402,-119.7425017,-40.79426171,12.48628578,-119.9560424,-40.79438511,12.27274502,-122.5711586,-40.79650909,9.657628845,-123.1446579,-40.7971717,9.084129521,-125.6170114,-40.80127774,6.611776022
1013,28:09.1,45,0.3,0.166405598,2255.6,-1004,-91.3106492,-10.7953264,30.91813825,-97.18515896,-10.80538754,25.04362849,-89.30595097,-10.79402754,32.92283649,-99.21399777,-10.81345075,23.01478968,-99.64766202,-10.81571676,22.58112543,-102.2248259,-10.83498699,20.00396155
1005,58:09.1,91,0.75,0.072613629,1008,137,-88.86864089,-10.79381541,33.36014656,-94.74315064,-10.79955411,27.48563681,-86.86394265,-10.79307498,35.3648448,-92.80937798,-10.79677376,29.41940947,-95.88330954,-10.80187559,26.34547792,-98.65884796,-10.81085995,23.5699395
1002,03:09.1,58,0.1,0.1,-1010,-1024,-117.7378034,-40.79335632,14.49098402,-119.7425017,-40.79426171,12.48628578,-119.9560424,-40.79438511,12.27274502,-122.5711586,-40.79650909,9.657628845,-123.1446579,-40.7971717,9.084129521,-125.6170114,-40.80127774,6.611776022
1003,18:09.1,56,0.1,0.1,-594,-981,-117.2209816,-40.79318314,15.0078059,-117.4979036,-40.79327337,14.73088383,-119.2256798,-40.79398699,13.00310766,-122.373051,-40.79629977,9.855736481,-124.9194796,-40.7998746,7.309307859,-125.1001895,-40.80021681,7.128597908
1005,03:09.1,91,0.75,0.072605954,1008,136.8,-88.87216868,-10.79381703,33.35661877,-94.74667843,-10.7995604,27.48210902,-86.86747044,-10.793076,35.36131701,-92.80702029,-10.79677107,29.42176716,-95.88307974,-10.80187506,26.34570772,-98.65970904,-10.81086371,23.56907841
1003,23:09.1,45,0.1,0.08134495,-415,-1365,-117.2490195,-40.79319201,14.97976791,-115.2443213,-40.79268201,16.98446614,-123.1235293,-40.79714571,9.10525815,-123.3010198,-40.79736804,8.927767649,-124.9250414,-40.79988492,7.303746091,-125.2841624,-40.80058011,6.944625017
1002,08:09.1,58,0.1,0.1,-1010,-1024,-117.7378034,-40.79335632,14.49098402,-119.7425017,-40.79426171,12.48628578,-119.9560424,-40.79438511,12.27274502,-122.5711586,-40.79650909,9.657628845,-123.1446579,-40.7971717,9.084129521,-125.6170114,-40.80127774,6.611776022
1001,28:09.1,30,0.75,0.0274347,5,-258.6,-83.9948678,-10.79246463,38.23391966,-89.86937755,-10.7943343,32.3594099,-81.99016956,-10.79222352,40.23861789,-94.45001087,-10.79904923,27.77877658,-94.60969609,-10.79932004,27.61909136,-94.70232511,-10.79948174,27.52646234
1004,53:09.1,83,0.25,0.05,1415.347119,-613.9018075,-96.972555,-10.80473996,25.25623245,-96.48079468,-10.80335782,25.74799277,-91.09804525,-10.79515859,31.1307422,-89.09334701,-10.79392174,33.13544044,-103.2016614,-10.84580939,19.02712602,-103.9303332,-10.85560142,18.29845426
1003,28:09.1,45,0.1,0.08134495,-415,-1365,-117.2490195,-40.79319201,14.97976791,-115.2443213,-40.79268201,16.98446614,-123.1235293,-40.79714571,9.10525815,-123.3010198,-40.79736804,8.927767649,-124.9250414,-40.79988492,7.303746091,-125.2841624,-40.80058011,6.944625017
1002,13:09.1,91,0.75,0.033731563,-993,-876.6,-116.8551259,-40.79307242,15.37366158,-114.8504276,-40.79260662,17.37835982,-122.7296356,-40.79668354,9.499151826,-123.7520288,-40.79797558,8.476758687,-124.6741657,-40.79943222,7.554621793,-125.5242674,-40.80107796,6.704520065
1002,18:09.1,58,0.1,0.1,-1010,-1024,-117.7378034,-40.79335632,14.49098402,-119.7425017,-40.79426171,12.48628578,-119.9560424,-40.79438511,12.27274502,-122.5711586,-40.79650909,9.657628845,-123.1446579,-40.7971717,9.084129521,-125.6170114,-40.80127774,6.611776022
1001,33:09.1,30,0.75,0.027444328,5,-258.2,-83.98144727,-10.79246262,38.24734018,-89.85595703,-10.79432652,32.37283043,-81.97674903,-10.79222225,40.25203842,-94.45398113,-10.79905584,27.77480633,-94.61103093,-10.79932234,27.61775652,-94.70363178,-10.79948405,27.52515567
1006,23:09.1,62,0.25,0.05,-235.657043,758.8990363,-88.24338425,-10.79354689,33.9854032,-94.117894,-10.79851686,28.11089345,-86.23868601,-10.79290571,35.99010144,-91.72536999,-10.79567835,30.50341747,-93.73834702,-10.7979562,28.49044043,-96.45876843,-10.8032995,25.77001902
1002,23:09.1,91,0.75,0.033722436,-993,-876.8,-116.8594409,-40.79307367,15.36934653,-114.8547427,-40.79260741,17.37404477,-122.7339507,-40.79668838,9.494836777,-123.7498695,-40.79797251,8.478917964,-124.6736505,-40.79943131,7.555136928,-125.5238438,-40.80107706,6.704943617
1002,28:09.1,50,0.1,0.1,-570,-841,-115.5031222,-40.7927354,16.72566526,-117.5078204,-40.79327671,14.72096702,-117.8386946,-40.7933926,14.39009282,-123.3823302,-40.79747297,8.846457265,-123.5875695,-40.79774671,8.641217963,-123.8670476,-40.79814086,8.361739902
1009,43:09.1,45,0.1,0.065244493,-1421,-964,-120.3798278,-40.79464872,11.84895967,-118.3751295,-40.7936003,13.85365791,-122.8457359,-40.79681544,9.383051509,-123.4232974,-40.79752658,8.805490052,-125.6833827,-40.80142334,6.545404721,-126.2543375,-40.80277197,5.974449916
1001,38:09.1,30,0.75,0.027453971,5,-257.8,-83.96800601,-10.79246061,38.26078144,-89.84251577,-10.79431875,32.38627168,-81.96330777,-10.79222098,40.26547968,-94.45794962,-10.79906246,27.77083783,-94.61236715,-10.79932465,27.6164203,-94.70493982,-10.79948635,27.52384763
1002,33:09.1,58,0.1,0.1,-1010,-1024,-117.7378034,-40.79335632,14.49098402,-119.7425017,-40.79426171,12.48628578,-119.9560424,-40.79438511,12.27274502,-122.5711586,-40.79650909,9.657628845,-123.1446579,-40.7971717,9.084129521,-125.6170114,-40.80127774,6.611776022
1009,48:09.1,45,0.1,0.065244493,-1421,-964,-120.3798278,-40.79464872,11.84895967,-118.3751295,-40.7936003,13.85365791,-122.8457359,-40.79681544,9.383051509,-123.4232974,-40.79752658,8.805490052,-125.6833827,-40.80142334,6.545404721,-126.2543375,-40.80277197,5.974449916
1010,43:09.1,48,0.1,0.1,-1269,-1344,-114.8015886,-40.79259774,17.42719881,-116.8062869,-40.79305833,15.42250057,-120.7779321,-40.79492091,11.45085532,-122.6807966,-40.7966291,9.547990816,-122.8330111,-40.79680081,9.39577632,-124.9749387,-40.79997812,7.253848719
1009,53:09.1,45,0.1,0.079705831,-1622,-1334,-117.5636379,-40.79329565,14.66514958,-115.5589396,-40.79274733,16.66984781,-121.4404221,-40.79543295,10.7883654,-123.4381476,-40.79754614,8.790639819,-126.6365596,-40.80377885,5.592227895,-128.2416066,-40.80911862,3.987180829
1009,58:09.1,52,0.1,0.1,-1593,-877,-116.1587029,-40.79288576,16.07008457,-118.1634011,-40.79351525,14.06538633,-122.0726149,-40.79599999,10.15617257,-122.6179926,-40.79655999,9.610794885,-123.0422874,-40.79704693,9.18650006,-124.0379109,-40.79839461,8.190876573
1001,43:09.1,30,0.75,0.032877256,107.6,-2,-76.40926998,-10.79192618,45.81951747,-82.28377973,-10.79225227,39.94500772,-74.40457174,-10.79188413,47.82421571,-94.92844296,-10.79989124,27.3003445,-94.95159469,-10.79993438,27.27719276,-96.48511864,-10.80336931,25.74366881
1002,38:09.1,58,0.1,0.1,-1010,-1024,-117.7378034,-40.79335632,14.49098402,-119.7425017,-40.79426171,12.48628578,-119.9560424,-40.79438511,12.27274502,-122.5711586,-40.79650909,9.657628845,-123.1446579,-40.7971717,9.084129521,-125.6170114,-40.80127774,6.611776022
1009,03:09.1,45,0.1,0.065244493,-1421,-964,-120.3798278,-40.79464872,11.84895967,-118.3751295,-40.7936003,13.85365791,-122.8457359,-40.79681544,9.383051509,-123.4232974,-40.79752658,8.805490052,-125.6833827,-40.80142334,6.545404721,-126.2543375,-40.80277197,5.974449916
1009,08:09.1,52,0.1,0.1,-1593,-877,-116.1587029,-40.79288576,16.07008457,-118.1634011,-40.79351525,14.06538633,-122.0726149,-40.79599999,10.15617257,-122.6179926,-40.79655999,9.610794885,-123.0422874,-40.79704693,9.18650006,-124.0379109,-40.79839461,8.190876573
1009,13:09.1,59,0.1,0.1,-1485,-855,-118.0823889,-40.79348379,14.1463985,-120.0870872,-40.7944639,12.14170027,-120.859427,-40.79497977,11.36936048,-122.55511,-40.79649178,9.673677476,-122.7378394,-40.79669275,9.490948102,-125.9615969,-40.80205843,6.26719051
1009,18:09.1,45,0.1,0.079705831,-1622,-1334,-117.5636379,-40.79329565,14.66514958,-115.5589396,-40.79274733,16.66984781,-121.4404221,-40.79543295,10.7883654,-123.4381476,-40.79754614,8.790639819,-126.6365596,-40.80377885,5.592227895,-128.2416066,-40.80911862,3.987180829
1013,33:09.1,73,0.3,0.3,2158.6,-1009,-87.79027558,-10.79337509,34.43851187,-89.79497382,-10.79429147,32.43381363,-95.66948357,-10.80139267,26.55930388,-96.66550866,-10.80385877,25.56327879,-97.1319318,-10.80522244,25.09685565,-99.96824726,-10.81754266,22.26054019
1002,43:09.1,91,0.75,0.033676856,-993,-877.8,-116.8809921,-40.79307994,15.34779534,-114.8762939,-40.79261137,17.35249358,-122.7555019,-40.79671263,9.473285588,-123.7390652,-40.79795722,8.489722231,-124.6710806,-40.79942681,7.557706866,-125.5217309,-40.80107256,6.707056524
1004,58:09.1,83,0.25,0.05,1415.322148,-613.8851803,-96.97216231,-10.80473879,25.25662514,-96.48120319,-10.80335891,25.74758426,-91.09765256,-10.79515829,31.1311349,-89.09295432,-10.79392155,33.13583314,-103.2016789,-10.84580961,19.0271086,-103.9301602,-10.8555989,18.2986273
1004,03:09.1,83,0.25,0.05,1415.317986,-613.8824091,-96.97209686,-10.8047386,25.25669059,-96.48127127,-10.80335909,25.74751618,-91.09758711,-10.79515824,31.13120035,-89.09288887,-10.79392152,33.13589859,-103.2016818,-10.84580964,19.0271057,-103.9301313,-10.85559848,18.29865614
1001,48:09.1,30,0.75,0.032911794,107,-2,-76.36113492,-10.79192492,45.86765254,-82.23564467,-10.79224742,39.99314278,-74.35643668,-10.79188334,47.87235077,-94.9329873,-10.79989969,27.29580015,-94.95611489,-10.79994283,27.27267256,-96.48099878,-10.80335837,25.74778867
